Rank	Upregulated In	Feature	Description	T-Test	Feature P	Feature P Low	Feature P High	FDR(BH)	Q Value	Bonferroni	maxT	FWER	Fold Change	UP Mean	UP Std	DOWN Mean	DOWN Std	k	2	UP	NP_003743	EIF3C	5.974895046492339	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0007	0.0007	0.5687265136370057	0.37342010941666665	0.2916758421757245	-0.19530640422033899	0.5704561167245655	0	
3	DOWN	NP_057230	TRAPPC4	-5.892277455821896	0.00019996000799848979	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0008	0.0008	0.6674826645579097	-0.41596445708333335	0.3981864464985682	0.25151820747457637	0.6060914131611899	10000	
4	UP	NP_001132929	BCAP31	5.889067595572218	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0008	0.0008	2.5157953313312147	0.8533238149583336	1.6522366404116549	-1.6624715163728812	2.014050203343378	0	
5	UP	NP_001093131	EIF3CL	5.7034583651762105	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0019	0.0019	0.5490507650790961	0.3740216023333333	0.306258706512407	-0.17502916274576275	0.5623049036216972	0	
6	UP	NP_077274	MBOAT7	5.662294348319309	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0022	0.0022	2.572143487350989	1.1657915267916668	1.8747060132641067	-1.4063519605593222	1.880109211003661	0	
7	UP	NP_694540	NFXL1	5.6429716715712335	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0023	0.0023	1.495098079094633	0.7242671644166667	0.9174870173529562	-0.7708309146779663	1.4395449265455016	0	
8	UP	NP_055976	ARL6IP1	5.5817558075835745	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0033	0.0033	2.0772925809039546	1.2430102256666664	1.4574417752511417	-0.8342823552372881	1.7174800622517157	0	
9	UP	NP_006045	RTN3	5.465279988378956	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0058	0.0058	1.754982007049435	0.8149769190833333	1.2997081400318646	-0.9400050879661018	1.3896215802366023	0	
10	UP	NP_004478	GOLGB1	5.460925021544462	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0058	0.0058	1.3290822496278252	0.5589145424583334	1.013031922233653	-0.7701677071694917	0.985892173166569	0	
11	UP	NP_659471	TOR1AIP2	5.33604666109541	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0098	0.0099	1.6125886083870054	0.8621889351666665	1.0832724806384464	-0.750399673220339	1.5822763081158058	0	
12	UP	NP_071374	ASCC3	5.320124872627142	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0105	0.0106	1.2376733643679378	0.7913146717916666	0.7018847247621914	-0.44635869257627125	1.4078635013686305	0	
13	UP	NP_006406	SPTLC1	5.259488769302152	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.013	0.0131	1.5043103352245764	0.93090219875	1.2217054814856847	-0.5734081364745762	1.0758080654864675	0	
14	UP	NP_000999	RPS4Y1	5.227923169681988	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0141	0.0142	0.9801292891807911	0.7301173793333334	0.5486529272205868	-0.2500119098474577	1.1548858373923443	0	
15	DOWN	NP_005792	EIF1	-5.147243039985761	0.00019996000799848979	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0187	0.0188	0.8094736467139829	-0.511681675375	0.5969727437866362	0.297791971338983	0.76360019820681	10000	
16	UP	NP_001128715	TCOF1	5.110057372593458	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0209	0.021	1.2674316120967515	0.5223358367916667	0.8253342826547487	-0.7450957753050848	1.398200082399427	0	
17	UP	NP_001123237	NSDHL	5.1034656453272715	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0215	0.0216	1.179573150194209	0.6610380120416667	0.7510332548431266	-0.5185351381525425	1.3286335487419512	0	
18	DOWN	NP_000680	ALDH1A1	-5.09620018278269	0.00019996000799848979	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0222	0.0223	2.112032724180791	-0.9294133623333334	1.4147848097086637	1.1826193618474574	2.283173398247831	10000	
19	UP	NP_064508	TM9SF3	5.038499502249243	0.0001999600079984003	0	0.0002994984144214039	0.010391906581094446	0.00579980704912164	1	0.0256	0.0257	1.5412949551518362	0.8272780445416665	1.1318055804432923	-0.7140169106101697	1.540115933051993	0	
20	UP	NP_001128717	TCOF1	5.032262548385897	0.0003999200159968006	0.00003032849608701264	0.0006398963033377969	0.014031711424212619	0.00817245538739501	1	0.026	0.0261	1.2946026291758477	0.515721695125	0.8649034528596272	-0.7788809340508478	1.4372962671734761	1	
