GID,NAME,AO-A12D.01TCGA,C8-A131.01TCGA,AO-A12B.01TCGA,BH-A18Q.02TCGA,C8-A130.02TCGA,C8-A138.03TCGA,E2-A154.03TCGA,C8-A12L.04TCGA,A2-A0EX.04TCGA,AO-A12D.05TCGA,AN-A04A.05TCGA,BH-A0AV.05TCGA,C8-A12T.06TCGA,A8-A06Z.07TCGA,A2-A0CM.07TCGA,BH-A18U.08TCGA,A2-A0EQ.08TCGA,AR-A0U4.09TCGA,AO-A0J9.10TCGA,AR-A1AP.11TCGA,AN-A0FK.11TCGA,AO-A0J6.11TCGA,A7-A13F.12TCGA,BH-A0E1.12TCGA,A7-A0CE.13TCGA,A2-A0YC.13TCGA,AO-A0JC.14TCGA,A8-A08Z.14TCGA,AR-A0TX.14TCGA,A8-A076.15TCGA,AO-A126.15TCGA,BH-A0C1.16TCGA,A2-A0EY.16TCGA,AR-A1AW.17TCGA,AR-A1AV.17TCGA,C8-A135.17TCGA,A2-A0EV.18TCGA,AN-A0AM.18TCGA,D8-A142.18TCGA,AN-A0FL.19TCGA,BH-A0DG.19TCGA,AR-A0TV.20TCGA,C8-A12Z.20TCGA,AO-A0JJ.20TCGA,AO-A0JE.21TCGA,AN-A0AJ.21TCGA,A7-A0CJ.22TCGA,AO-A12F.22TCGA,A8-A079.23TCGA,A2-A0T3.24TCGA,A2-A0YD.24TCGA,AR-A0TR.25TCGA,AO-A03O.25TCGA,AO-A12E.26TCGA,A8-A06N.26TCGA,A2-A0YG.27TCGA,BH-A18N.27TCGA,AN-A0AL.28TCGA,A2-A0T6.29TCGA,E2-A158.29TCGA,E2-A15A.29TCGA,AO-A0JM.30TCGA,C8-A12V.30TCGA,A2-A0D2.31TCGA,C8-A12U.31TCGA,AR-A1AS.31TCGA,A8-A09G.32TCGA,C8-A131.32TCGA,C8-A134.32TCGA,A2-A0YF.33TCGA,BH-A0DD.33TCGA,BH-A0E9.33TCGA,AR-A0TT.34TCGA,AO-A12B.34TCGA,A2-A0SW.35TCGA,AO-A0JL.35TCGA,BH-A0BV.35TCGA,A2-A0YM.36TCGA,BH-A0C7.36TCGA,A2-A0SX.36TCGA,263d3f-I.CPTAC,blcdb9-I.CPTAC,c4155b-C.CPTAC
NP_004478,GOLGB1,2.21621184258325,0.335033895403259,0.0995557950192281,-1.44389645875473,-0.3628648261412,0.899939684272016,-1.05666744974113,-0.229143900977798,-0.518236549268287,2.23679359947332,0.407678798157496,-1.84252054637831,-2.21939057457069,0.532495272029402,-0.539877685988584,-2.70165732343143,-0.323297754079311,-0.766417974123686,-0.684519428969767,-0.279487784669007,-1.82734998698261,-1.5911057257552,0.0578351235525987,0.879222890656627,-2.00693323744974,0.428089557933865,1.98064638601633,-2.11090468405891,-2.44386948500751,0.920316510046629,1.01443337457051,0.301354386145558,1.23733948199133,-0.799865474751972,0.193310549913722,-0.0707688450305513,-1.55784551259186,1.16251945323107,-0.31086821872482,0.564325162587451,1.66342006354735,1.7185591032249,-1.58730823152959,-0.589333130822586,0.443620022587351,-1.11135607677283,0.137813123376849,-0.89379288528766,-1.43749902757865,-0.973707705818901,-2.23877734801322,1.53515798611848,0.432332190712785,0.915991108816528,0.0779350338080879,0.909116902843502,0.0286494426914771,0.333592508275467,-0.679129479389862,-0.447893499146616,-1.84159212252644,-0.584201898358644,-1.11474805385943,-1.84178788226695,0.13704373181836,1.16596808771274,-0.261066159079389,0.375649381682693,-0.188295098831871,-0.192154776452304,-2.09535622214559,-1.19234936493329,-0.635907843202835,0.0438873091602882,-1.53623724814793,-1.14592999216656,-0.556495737774717,-1.84571647527251,-1.1122682563617,-1.68259956057394,-1.51348648847487,-1.22159071012501,-1.2037127642901
NP_065816,UBR4,1.11898997107504,0.824827487762776,-1.21689429607346,0.365955127961206,0.181593405686061,0.413540175243825,0.0648214924388854,0.316427486798966,0.164602106979403,1.0896934965772,-0.268559662205414,-0.361364121933182,-1.52240003304678,0.207025523956471,0.620953744369297,-1.24570576733478,-0.00182183176499597,0.0509159913898436,-0.213493154689108,0.643128378853014,-1.54178192366335,-0.501381175676077,-0.576945261421286,-0.48785941644503,-0.0247854663854971,-0.0218471434113619,0.749412428469587,-0.298099299774586,-0.779264515992212,-0.551566951426891,1.25654169055936,0.449127198614755,0.0173170022512524,0.429949985506333,-0.21900005482646,0.429017129127884,-0.305976915527056,0.462670881360749,1.05911839728462,0.143892035093667,-0.664704250097211,0.634409980006824,-0.355883936983907,-0.724661900337886,-0.746988688596528,-0.542043920841664,1.10448715414154,0.507435478047256,-0.956036284085974,-0.380404482948422,-0.672211733772813,0.113684564851638,0.666528578483889,0.785764708533648,-0.203840572742095,-0.446755729659218,0.000698665103368328,1.48213939959463,0.351352446254707,0.656833997855631,-0.43242598445935,-0.191047072765764,0.69242077482746,0.653022851530521,-0.316835805655893,0.469829088969079,-0.699654045172882,0.812349851809594,0.482786728144988,-0.960615047730729,-0.237148794508793,-0.899506355105094,-0.29173886781321,-1.53489046226227,-1.12457009765317,-0.649852948260745,-0.606224519601127,-0.898744136359523,-1.84859724450163,-0.922900883204042,-0.715713192346418,-0.186022493655537,-0.0564788901804517
NP_113584,HUWE1,0.471324283031995,0.233836872188482,-1.93470602995348,-0.717948594951848,0.755570457311185,1.07548236422204,1.38576987735561,0.626224304983761,0.44599166312543,0.521640729967301,-0.32133924935569,-0.16567602940968,-1.49265043676223,-0.0197533972814422,-1.10559933242882,-1.42644458119505,-0.1128075668497,0.678940986949872,-0.861657515024032,-0.196741940406942,0.351573455056133,-0.436449401966699,0.0658703182991035,-1.02601245162155,0.982069850444905,0.0847168121704023,0.821104532326739,-0.22644691304398,-1.24437472792296,0.312129945281287,1.25269870141668,0.0532075878482266,1.10825860529528,-0.40163951619214,0.0781848615771782,0.254434357332814,-0.653251425674788,-0.320991890733565,-0.466302056425099,0.143892035093667,-0.182215710247332,-0.360093737673844,-1.22475691638416,-0.775410188906123,-0.285990803473502,-0.401532835548015,-0.903220448215898,1.27330897716353,0.0695453133538961,-0.748128876290021,-1.38455572062553,0.497482388593686,0.68286786135164,0.498181407908954,0.0328509367600586,-0.284456761180089,0.280206440984456,0.750644117227096,0.143872863910163,0.493253658542925,-0.0432277177551056,0.0551020354315178,0.155454626959428,-0.0555033968679602,0.806882081477945,0.544036799495053,-0.405479243524807,0.00730202861913333,0.496914766607659,0.0349763382112696,0.105399544424253,-0.907315502033846,0.59797454728976,-2.22863910323095,-1.08597630229429,-0.0941210699611936,1.07129305400978,-0.857471734179296,-1.69686884694552,-1.1403832496668,-0.915832595443047,-0.764846191885426,-0.529444132999082
NP_003741,EIF3A,0.212258007814779,0.513140656261265,-0.729114893900172,-0.701221685647634,1.07699760622125,0.625654246850104,-0.63516824999562,-0.0153018494874085,0.34469142291286,0.206463065912776,0.420873694945064,-1.19809941410264,-1.42465135954038,0.160829817778378,0.716465191170895,-1.12856023983275,0.269901864476866,0.0749552256696533,0.305843506697259,0.692775885410253,0.00341513128333601,-0.704645858592391,0.459594860877842,-0.27954211250573,-0.26150693585973,0.684632413964038,0.612262316742861,-0.161959764986435,-2.86546061278099,0.517257958249479,0.783854026009689,-0.192151044176101,0.800130060924064,1.1951684941115,-0.0878103169545836,-1.13538143382009,-1.66986954812339,-0.220414850464776,-0.73740758729768,0.26206783309192,0.0754238013229908,0.208594303704116,-3.35630861404953,0.104226812943324,0.548887256198121,-1.98107124264214,0.310192058932791,-0.438208971022353,0.0860337634735081,-0.306241580089612,-2.4043012619707,0.239248050396876,1.0995195744793,0.449346507802874,-0.330639595689677,-0.0241021659114871,0.0146740538974227,0.846632185954058,-0.540809757826833,0.311746706702799,0.413073698380905,0.0585207730453689,1.05533582648999,-0.185233555025429,0.700732834810579,0.568772703003711,-1.58752708287434,0.303498869226944,0.0306894973395254,-0.124015442053232,-0.804934397397815,-0.555903890240007,-0.11233163596117,-1.03527724345766,0.296968031399033,0.194733917629534,0.0966089302121369,0.543497028716183,-1.33539825276774,0.0870514761230006,-0.591314644475542,-1.23737681098583,-0.918370097135062
NP_006436,PRPF8,0.227497200474615,-0.264052482028217,-1.25569493033725,0.673730259158739,1.02451970435839,0.493997236887586,-0.127111178873802,0.121776388647457,-0.251854436116715,0.151490217531173,0.608900974167922,-0.209537153595982,-0.315416412359049,0.211225133609025,0.191152233762107,-0.201437065030975,0.285210241729928,0.171112162788892,0.958033732624324,0.651402963279221,-0.845465276117753,-1.0067197623708,0.202468628989686,-1.06507194611017,0.15512285041492,-0.341539010156654,0.659018036649699,-0.391247402524373,-1.26885421276142,0.715188497078437,-0.149992335661617,0.582959179718933,-0.036813687976123,0.675913077557994,-0.235064104361791,-0.0331137373884774,-0.474012968824346,0.697350641987923,0.415694604013695,-0.410625170898135,0.665652500556822,0.659622750314221,-0.343382167496133,-0.433705045879992,-0.605422408913079,-0.936928522615194,0.492710931874376,0.541912098586252,-0.655946491909034,-0.482378474379285,-0.953011230664962,0.556710447813138,0.794519627614609,0.34896365758482,-0.0488639891394945,0.114528202997768,0.269724899388915,-0.0139504991842229,-0.0532327393171538,0.847304255959466,0.319129289176432,0.284157455559544,0.0184356788827577,0.183998433576597,0.155345326071355,0.0281165263144729,-0.493731684019229,0.0110994240115412,-0.156507012290861,0.182611562742593,-0.469424722963393,-1.34462773004396,1.05564605711639,-1.40641849171251,-1.55231799621413,-1.4536233485132,-1.19633939727453,-1.13032817081524,-2.00925084191397,-0.997381145691287,-1.20519443505574,-0.785894326366513,-1.0688590380319
NP_055987,BAT2L2,1.47711099858119,0.638624965047588,-0.310622338626495,-0.256285898155547,0.50302055459613,0.775596952640749,-0.642695021419647,0.472696678272712,-0.131794892161077,1.23995261548692,0.783733356603211,-0.530060753418961,-1.23340395485395,0.503098004461524,0.845038292634584,-0.104373627957865,-0.683044619526283,0.690960604089777,0.672197275582215,-0.68080512934002,-0.289976714592616,-0.744169546937229,0.282820576454735,-0.48785941644503,0.805317819904145,0.00578054877650284,-0.618971640803887,0.228545742695365,-1.89716099028189,0.801558186749254,-0.18842222708842,0.376634875516658,0.933374836868373,0.223028654097793,0.415529901819145,-0.580824394000461,-1.5270389028207,-0.0360236099719967,-0.314482959136454,0.0484423520950778,0.393959924719027,0.990190183233429,-3.12502587852572,-0.758494092716711,0.131448226362309,-1.22764111287792,-0.578742451875302,0.960556776559777,-0.263521379062267,-0.59053270771505,-3.31172700455901,-0.0379392667501588,0.198135802941681,-0.549055894365876,-0.158756475694066,0.824586190093956,-0.680601538606783,0.740714317013962,-0.596137646452044,0.170574633049368,-0.0700689775278121,-0.21155949844887,0.625762908195566,-0.421408971158256,-0.115518268872958,0.469829088969079,-1.03394359250024,0.580708732872716,0.458062660835314,0.0955446354548893,-1.63080436523639,-1.17673107107579,-0.233156914555401,-0.410046986782183,-0.133996016775164,0.766164436559016,-0.47692968685246,0.0505211137856949,-0.0680198731814533,0.292617000587797,-1.02400524576555,-1.82777698318031,-0.949640526412327
NP_001059,TOP2B,0.978027438971551,0.468613966046763,-1.89036244793773,0.580059567055142,0.329187504675378,2.7760520762379,0.0158974781827104,0.957953641270135,0.460999106119884,0.642580996406828,1.71397358012682,0.310048471380214,-0.659661740794635,-0.219234855777755,1.67157965918687,-0.124455718386784,2.06863619171172,0.180126875643821,0.648042082029361,0.25422291082131,-1.03323605747836,-1.04624345071564,-0.35195980851915,-1.20829009256844,-1.14211080230387,-0.846731095877611,-0.0111472820149861,0.0458321565323209,-0.640547435240937,0.995889988508595,-0.199951194516461,-0.00255573761184784,-0.0784526804587194,-0.222047417233784,-0.390349916536665,-0.44047353824364,-0.936112115391893,1.87913086514619,0.202424919727266,0.180253819093129,1.16219410467417,0.569977344776809,-0.627797423342979,-0.048018052761388,0.341982693583849,-1.42387211130525,-1.30205798538455,0.729070895797945,0.603771097229327,0.259250554208814,-1.109667792089,0.135006666170641,1.11858207115835,-1.82147634712985,0.0272154246290549,-0.842359465327093,0.713443493600142,-0.953971586027576,-0.589221660373893,1.94979092639579,-0.374269921618486,-0.833769744169776,-0.899961594712221,0.403541778150774,-0.664566096462781,1.02462006766327,0.784591544960587,0.527545197379007,-0.421407733465937,0.0766170425662582,0.408062117865096,0.869265424257232,0.499117501167208,-2.34854627574406,-0.876926577433668,0.122520170731852,0.633679773937367,-1.40777042991566,-2.62732093195869,-0.925880093703532,-0.577793063185229,-0.449124174669123,-0.644753840958996
NP_000867,IGF2R,1.99143375085066,1.16484948576442,-1.15869334467779,-0.0488722227832962,-0.720370532581991,0.409883036078199,-0.857208007004415,-0.958400127855282,-1.00222658583945,1.83365937800823,0.684771630696444,-0.793227498536774,-4.31886208379513,-0.765184110609768,0.74585332864831,-2.4841013437848,1.9155524191811,-0.306667618522326,-0.58789865475835,0.605892748935085,0.24595239054079,-0.436449401966699,-0.424276561237693,0.336729911648033,0.221404861867705,-0.629656371544387,-0.48493857707095,-2.09299158737625,-1.41029123627252,0.869934191071985,-0.00780173738244718,0.131276243492331,3.51915627003761,1.25373113507618,0.0353473961496268,-0.0262673541808276,-0.336783525298226,0.416573071237554,2.3495807242381,2.48922710305899,0.82492056225484,0.497140452777661,-1.25601134010359,-1.01561875479578,0.842909529386823,-1.60799008513831,-0.697041721374478,0.862052146448359,-2.70381199676485,0.0244013618225825,-1.54712385040519,0.0236579148380711,0.930680318179204,-0.158376693517235,-0.564513349126329,1.86262334265838,-0.897220064914626,2.85245182900713,-2.09690662541091,-0.913985424859531,-0.414531811277546,1.09781700765611,0.629466123008449,-1.04677486176349,0.964275792053694,0.625311911023501,0.966445058706669,1.37436436988595,-0.393151656540596,0.00469218958945971,-0.81197306189644,-0.329438629306199,2.05886200665636,-1.87748238372828,-1.18889308991798,0.436492983330469,-0.771987125689161,-0.0916393826128642,-0.449572167035776,-0.696480885242817,-0.569680114411041,-0.370193670365047,-0.14247257069293
NP_006819,ASCC3,1.65617151233426,0.772205035691092,-0.493539614441479,0.971469244773745,-0.103755185693287,0.45011156690008,-0.657748564267701,0.982627724134411,0.689862611785319,1.52214657051248,1.05422874074838,-0.209537153595982,-0.32391629701178,0.364510885927244,0.301357749302412,-0.877534109471258,0.664092578743228,-0.0903145100040384,-0.100768918109122,1.12719156778609,-0.336919409932769,-0.365871387065202,-0.404188574371431,0.0980330008842518,0.578065209208881,0.250482965297591,0.203929029556471,-0.197785958351738,-0.839103256708448,0.0386259279903637,-0.822515435630665,0.0532075878482266,1.42471494816301,0.824271768001853,0.139763718129283,0.233895207709865,-0.317179319080209,1.7827445348886,0.621734807476856,-0.733336003893364,0.281535410579249,1.71295626537882,-0.249618896337832,-1.05960060488825,0.75942172341966,-0.326432083063478,0.465671098845993,0.766010132089727,-1.02528777458834,-0.562721619142996,-0.75201790657374,-0.815011403709367,0.737332137577479,-0.144811443487768,-0.403901253392725,0.750199162874355,0.0670817618751266,-0.381353107070181,-0.547725743904984,0.0674966110167039,0.265446769631019,1.10465448288382,0.422086093487002,1.07547746912023,-0.0203499787573888,-0.254579513784475,0.72843090100959,0.933866504366645,-0.241275243066886,-0.0861602562759698,-0.0353737455482315,-0.360675217021207,1.41812189289908,-0.607037341625142,-0.224048205945892,-0.32646095128417,-0.28132981166858,-0.00909457825241038,-1.10780565643358,-0.276412204814755,-0.480437677894978,-0.0734149741817224,-0.146381374352588
NP_071374,ASCC3,1.56473635637525,1.7639358631959,-2.07327972375271,1.22906364805864,0.106156421758187,0.625654246850104,-0.955056035516766,1.36644679091203,0.689862611785319,1.47083857868965,1.45337436857234,-2.53417673547,-0.863658972460168,-0.364121388790866,0.760547397387017,-1.49673189769627,1.09272714182898,0.216185727063535,1.11101662512573,1.36715451614608,-0.544249647685109,-1.61086756992762,-0.122956758243761,-0.895814136659493,1.18722845732257,0.589908897891358,0.384717813196247,0.189136929993532,-3.14833465980319,0.492066798762157,-0.572721141356448,-0.125235053624012,2.54896774519311,0.812559239808917,1.1410894724983,0.442709895543183,-2.3784215728603,2.56640730698292,-0.307253478313186,-1.47647996438238,0.511068793614628,2.07433930645151,-0.974721526628692,-0.514902307589171,1.03529447357202,-1.79937587372794,-0.311724100720019,0.761084900584156,-1.10443233516248,-1.71224661345455,-0.429837431192221,-0.33171044047864,1.51889450141826,0.419502957738047,-0.423625545851238,0.841492332643865,0.0635879146766131,-0.176137235998745,-1.04913473457097,0.475327046015505,0.372811808721845,-0.396171329596832,-0.125989698819678,0.636390779971871,1.09238695182465,0.554637900998764,0.367398189896044,1.56423413950635,-0.138846964212523,0.0614749682553532,-1.57684127074694,-1.39929175854522,1.72201577542396,-2.50842250576153,-0.355910340088743,-0.631014579504828,-0.241546786207452,0.160580852932967,-0.933764259236875,0.507120156551062,-4.68564945918222,-3.11381799997472,-2.85127350683599
