GID,NAME,AO-A12D.01TCGA,C8-A131.01TCGA,AO-A12B.01TCGA,BH-A18Q.02TCGA,C8-A130.02TCGA,C8-A138.03TCGA,E2-A154.03TCGA,C8-A12L.04TCGA,A2-A0EX.04TCGA,AO-A12D.05TCGA,AN-A04A.05TCGA,BH-A0AV.05TCGA,C8-A12T.06TCGA,A8-A06Z.07TCGA,A2-A0CM.07TCGA,BH-A18U.08TCGA,A2-A0EQ.08TCGA,AR-A0U4.09TCGA,AO-A0J9.10TCGA,AR-A1AP.11TCGA,AN-A0FK.11TCGA,AO-A0J6.11TCGA,A7-A13F.12TCGA,BH-A0E1.12TCGA,A7-A0CE.13TCGA,A2-A0YC.13TCGA,AO-A0JC.14TCGA,A8-A08Z.14TCGA,AR-A0TX.14TCGA,A8-A076.15TCGA,AO-A126.15TCGA,BH-A0C1.16TCGA,A2-A0EY.16TCGA,AR-A1AW.17TCGA,AR-A1AV.17TCGA,C8-A135.17TCGA,A2-A0EV.18TCGA,AN-A0AM.18TCGA,D8-A142.18TCGA,AN-A0FL.19TCGA,BH-A0DG.19TCGA,AR-A0TV.20TCGA,C8-A12Z.20TCGA,AO-A0JJ.20TCGA,AO-A0JE.21TCGA,AN-A0AJ.21TCGA,A7-A0CJ.22TCGA,AO-A12F.22TCGA,A8-A079.23TCGA,A2-A0T3.24TCGA,A2-A0YD.24TCGA,AR-A0TR.25TCGA,AO-A03O.25TCGA,AO-A12E.26TCGA,A8-A06N.26TCGA,A2-A0YG.27TCGA,BH-A18N.27TCGA,AN-A0AL.28TCGA,A2-A0T6.29TCGA,E2-A158.29TCGA,E2-A15A.29TCGA,AO-A0JM.30TCGA,C8-A12V.30TCGA,A2-A0D2.31TCGA,C8-A12U.31TCGA,AR-A1AS.31TCGA,A8-A09G.32TCGA,C8-A131.32TCGA,C8-A134.32TCGA,A2-A0YF.33TCGA,BH-A0DD.33TCGA,BH-A0E9.33TCGA,AR-A0TT.34TCGA,AO-A12B.34TCGA,A2-A0SW.35TCGA,AO-A0JL.35TCGA,BH-A0BV.35TCGA,A2-A0YM.36TCGA,BH-A0C7.36TCGA,A2-A0SX.36TCGA,263d3f-I.CPTAC,blcdb9-I.CPTAC,c4155b-C.CPTAC
NP_001367,DYNC1H1,0.924690264662124,1.39962657962271,-1.23075166545339,-0.0856714232525665,-0.785967909910577,1.50702478576585,0.0648214924388854,0.878448263151913,0.187113271471086,0.858807533374468,1.41378967820963,-0.192667490447404,-0.825409491522881,-0.378820022574805,0.654015399031389,-1.61722444026979,-0.598848544634438,0.727019455509491,0.0361105120237191,0.0514955923792519,-1.11929766560198,-0.210599754281906,-0.705508377365364,0.445228507449752,-0.375133241207361,-0.400741207702079,-0.107775769822452,-0.552465272668235,-1.14101690304946,1.13264199715406,-0.0654465745226513,-0.387322683286361,0.0589559947338487,-0.061976198596989,-0.457283456267215,-0.217966083995022,-0.247164296873005,-0.664630111651928,1.20370801375,0.793858924084057,1.63062958025658,0.00128930339884969,0.172315823874521,-0.802475942809183,-0.772398020847403,-0.801262647159257,0.124293206862657,0.514823325305612,-1.4012244373155,-0.161005895324442,-0.805222021774357,-0.876608585297596,-0.302935538336031,0.367955007626073,0.303355519048234,0.773867762444228,-0.334710665953937,1.56157780129971,0.0885449752849515,0.437232994394738,-0.275851969118562,2.02087616339592,0.685014345201694,0.0775531756012381,0.342021587451894,0.519300895986395,0.097292235655539,1.45031227773411,-0.0222906468954898,-0.502567299825855,0.0772448864297564,-0.399720951664967,-0.511421192529992,-1.57485951976664,-1.2467837829563,-0.241688291882543,-0.254807794694495,-0.325516328300817,-2.5536880331447,-1.21188430165455,-1.02400524576555,-0.328097401402873,-0.547033749467543
NP_878918,SYNE2,1.55711676004533,1.39153081776552,-1.53284231793571,0.071561524207043,0.122555766090334,2.2165097838972,-1.32010444958207,-0.297683020045231,-0.255606296865329,1.33523888601503,1.41708840240652,-1.20484727936207,-0.425914912844546,-0.313726072960218,1.06177580653052,-2.59789985621535,0.00200526254826969,1.63450054957231,-0.24972594501839,-1.06557330515862,-2.38283854850774,-0.507027416868197,-0.428294158610946,0.332389967815964,-0.602385851902624,-1.25719966552589,0.917733020134206,-2.58739305581743,-0.621507835922135,1.10385210059712,-0.415158586506556,-0.997931097074176,-0.736348761683742,-0.604656671536368,0.0755075199879559,0.500904152808207,-0.695260438999111,0.621917861786331,0.708488577356082,0.232523883592356,-0.158793936468212,-0.659845562439566,-0.987223296116465,1.19362340754149,-0.347699181797056,-1.83329234259192,-1.04179959248636,0.0567767952875201,-0.929654763894595,-0.334052668661665,-1.21016445413461,-1.04007802874328,-0.654230119992687,0.978391258952075,-0.108036866515033,0.696099506714645,-0.698070774599351,2.56448762282624,-0.488939862240697,0.394657289642116,-1.16161354161788,0.930298864577408,0.0924999751404173,0.0775531756012381,0.902050371593514,0.377952875936921,-0.162116453070491,1.37436436988595,-0.308383425764572,-0.0369485147655288,-0.532772703451011,0.931738599687248,0.0377846192619642,-2.31428708359745,-0.42666563158003,-1.78329480174175,-1.2493834312227,-1.2724886672138,-1.9400805430281,0.265804106092389,-0.136989513121035,-0.410185125879112,0.658832179536981
NP_008835,PRKDC,0.646574998620112,-0.021179626312754,-1.37486830700459,0.583404948915985,1.40498449286418,-0.610458791131315,-0.0593702360575591,-0.486850988671345,-0.465710498787695,0.547294725878716,0.315314520644513,-0.273641873560578,-1.75614686099687,-0.114244614463906,0.080946718221802,-0.385522893962735,0.38088759956157,-0.273613671387587,-0.994511079564731,-0.246389446964181,-1.01367660108663,-1.90164899132179,0.515841224103376,-1.65096436343946,0.619096930584415,-0.317858131138485,-0.163882633710659,-0.49156074394722,-2.15827549522547,0.596430173781062,0.580175601447635,-0.390110849559365,0.213020266919455,1.65195709363601,-0.216322713237238,1.01095970177812,-1.72868216677744,0.110651240419987,1.07357735893116,-0.0538251654034103,-0.74433828094622,0.746466736928589,-0.599668441995489,-1.36070711705979,-1.4403004685847,-0.566269970030224,0.72592949174418,1.48263131615029,-0.111827637961837,0.0553025713470866,-1.65648786498424,0.76282409389683,0.410546480222449,-0.445959994141929,0.793645074445552,0.665668450124809,-0.0202644180877132,-0.0305001662061129,-0.399032043224727,1.22824477216714,1.05279038963041,-0.761976254278903,0.7924075747753,0.975685039768327,-0.232648472092121,-0.212175107769633,-0.504428949533705,0.00730202861913333,0.270866151204927,-0.476068669781772,-0.0658746250422698,-1.56328384404901,0.835963732399607,-1.35788463617149,-1.93825594980296,-0.414373338811783,-2.42298268232598,-1.9305541908652,-3.39935071952358,-1.38765772112445,-2.31125978460332,-1.21632867650474,-1.62586355953318
NP_004478,GOLGB1,2.21621184258325,0.335033895403259,0.0995557950192281,-1.44389645875473,-0.3628648261412,0.899939684272016,-1.05666744974113,-0.229143900977798,-0.518236549268287,2.23679359947332,0.407678798157496,-1.84252054637831,-2.21939057457069,0.532495272029402,-0.539877685988584,-2.70165732343143,-0.323297754079311,-0.766417974123686,-0.684519428969767,-0.279487784669007,-1.82734998698261,-1.5911057257552,0.0578351235525987,0.879222890656627,-2.00693323744974,0.428089557933865,1.98064638601633,-2.11090468405891,-2.44386948500751,0.920316510046629,1.01443337457051,0.301354386145558,1.23733948199133,-0.799865474751972,0.193310549913722,-0.0707688450305513,-1.55784551259186,1.16251945323107,-0.31086821872482,0.564325162587451,1.66342006354735,1.7185591032249,-1.58730823152959,-0.589333130822586,0.443620022587351,-1.11135607677283,0.137813123376849,-0.89379288528766,-1.43749902757865,-0.973707705818901,-2.23877734801322,1.53515798611848,0.432332190712785,0.915991108816528,0.0779350338080879,0.909116902843502,0.0286494426914771,0.333592508275467,-0.679129479389862,-0.447893499146616,-1.84159212252644,-0.584201898358644,-1.11474805385943,-1.84178788226695,0.13704373181836,1.16596808771274,-0.261066159079389,0.375649381682693,-0.188295098831871,-0.192154776452304,-2.09535622214559,-1.19234936493329,-0.635907843202835,0.0438873091602882,-1.53623724814793,-1.14592999216656,-0.556495737774717,-1.84571647527251,-1.1122682563617,-1.68259956057394,-1.51348648847487,-1.22159071012501,-1.2037127642901
NP_065816,UBR4,1.11898997107504,0.824827487762776,-1.21689429607346,0.365955127961206,0.181593405686061,0.413540175243825,0.0648214924388854,0.316427486798966,0.164602106979403,1.0896934965772,-0.268559662205414,-0.361364121933182,-1.52240003304678,0.207025523956471,0.620953744369297,-1.24570576733478,-0.00182183176499597,0.0509159913898436,-0.213493154689108,0.643128378853014,-1.54178192366335,-0.501381175676077,-0.576945261421286,-0.48785941644503,-0.0247854663854971,-0.0218471434113619,0.749412428469587,-0.298099299774586,-0.779264515992212,-0.551566951426891,1.25654169055936,0.449127198614755,0.0173170022512524,0.429949985506333,-0.21900005482646,0.429017129127884,-0.305976915527056,0.462670881360749,1.05911839728462,0.143892035093667,-0.664704250097211,0.634409980006824,-0.355883936983907,-0.724661900337886,-0.746988688596528,-0.542043920841664,1.10448715414154,0.507435478047256,-0.956036284085974,-0.380404482948422,-0.672211733772813,0.113684564851638,0.666528578483889,0.785764708533648,-0.203840572742095,-0.446755729659218,0.000698665103368328,1.48213939959463,0.351352446254707,0.656833997855631,-0.43242598445935,-0.191047072765764,0.69242077482746,0.653022851530521,-0.316835805655893,0.469829088969079,-0.699654045172882,0.812349851809594,0.482786728144988,-0.960615047730729,-0.237148794508793,-0.899506355105094,-0.29173886781321,-1.53489046226227,-1.12457009765317,-0.649852948260745,-0.606224519601127,-0.898744136359523,-1.84859724450163,-0.922900883204042,-0.715713192346418,-0.186022493655537,-0.0564788901804517
NP_113584,HUWE1,0.471324283031995,0.233836872188482,-1.93470602995348,-0.717948594951848,0.755570457311185,1.07548236422204,1.38576987735561,0.626224304983761,0.44599166312543,0.521640729967301,-0.32133924935569,-0.16567602940968,-1.49265043676223,-0.0197533972814422,-1.10559933242882,-1.42644458119505,-0.1128075668497,0.678940986949872,-0.861657515024032,-0.196741940406942,0.351573455056133,-0.436449401966699,0.0658703182991035,-1.02601245162155,0.982069850444905,0.0847168121704023,0.821104532326739,-0.22644691304398,-1.24437472792296,0.312129945281287,1.25269870141668,0.0532075878482266,1.10825860529528,-0.40163951619214,0.0781848615771782,0.254434357332814,-0.653251425674788,-0.320991890733565,-0.466302056425099,0.143892035093667,-0.182215710247332,-0.360093737673844,-1.22475691638416,-0.775410188906123,-0.285990803473502,-0.401532835548015,-0.903220448215898,1.27330897716353,0.0695453133538961,-0.748128876290021,-1.38455572062553,0.497482388593686,0.68286786135164,0.498181407908954,0.0328509367600586,-0.284456761180089,0.280206440984456,0.750644117227096,0.143872863910163,0.493253658542925,-0.0432277177551056,0.0551020354315178,0.155454626959428,-0.0555033968679602,0.806882081477945,0.544036799495053,-0.405479243524807,0.00730202861913333,0.496914766607659,0.0349763382112696,0.105399544424253,-0.907315502033846,0.59797454728976,-2.22863910323095,-1.08597630229429,-0.0941210699611936,1.07129305400978,-0.857471734179296,-1.69686884694552,-1.1403832496668,-0.915832595443047,-0.764846191885426,-0.529444132999082
NP_006827,GCN1L1,1.3551974573025,0.059777992259067,-1.4441551539042,-0.06559913208751,-0.0315980706318424,0.998682441743905,0.0572947210148584,0.911347040304281,-0.443199334296013,1.56612484921776,0.556121387017646,-0.806723229055636,-0.481164163087294,-0.341023535701819,0.738506294278956,-1.11182516447532,0.610513258357509,-0.213515585688063,0.917775076702901,-0.13054526499729,-2.24592235376563,-1.11117522442502,0.556017197835901,-0.474839584948824,-0.8359510351172,0.372834173558135,0.306791613351516,-0.301681919111116,-1.48644963354773,0.117798143521947,-0.315240868796869,0.814376980378242,-0.653070776718549,0.418237457313397,0.187955866735278,-0.604786735227236,-0.527224385701821,-0.937026262379898,0.220498621785438,-1.56056658988113,-0.27121845060799,1.02100579138691,-0.687180828409903,-1.17463005897626,-0.0427871947865509,-1.03625532428829,0.695509679587249,0.522211172563968,-0.715304912339638,-0.779030085814525,-0.82295672684123,-0.0355701443813807,0.0211269052077065,1.43960975995394,0.108930350528608,1.15594658407218,-0.243870638792583,1.23058446086191,-0.125850593137744,0.0988681829396886,0.399653068494552,1.12516690856692,-0.033409328497604,-0.581076858121294,-1.03059798152266,0.201267850875079,0.0678747554907315,0.0832499364672901,0.352102372365284,-0.998470233507992,0.652069153817403,-1.56328384404901,0.136641665384516,-1.45780727993242,-1.52015650008172,-1.18360672967839,-1.03720729543001,-1.4238208085413,-2.50459943393537,-1.53959745659843,-0.861746270281796,-0.411237532603167,-1.01022698313703
NP_003283,TPR,0.265595182124206,-0.23571731552808,-0.296764969246572,-0.122470623721837,0.312788160343232,0.0661119545094022,-0.488396207227095,0.217731155341863,-0.165561638898601,0.191803639677682,0.298820899660051,-0.411973111378916,-0.362165777949067,0.211225133609025,0.907488084774091,-0.703489325753958,-0.185522358801747,0.0719503213846771,0.285714178736547,-0.622883038356575,0.633229627097048,-0.797808838262367,0.0136415524468219,-0.353321157650898,0.922100411511433,-0.0810493409567865,0.0698959658235339,0.604720773031044,-1.31237329691868,0.19697035905353,0.949102559144941,-0.769301462687871,0.579443400766304,0.344058112091467,0.129054351772395,-0.899181213156177,-1.21057100244413,-0.0863121301063911,-0.788013953060561,0.555234716587585,0.206585734486064,0.0152963980140704,-2.5968261176673,-0.457387580545169,-0.63809155037849,0.175047135139717,0.21555264333345,-0.00232598277933043,0.547710366822646,-0.139375048657289,-1.33726317378053,0.954723005767854,0.391483983543406,-0.478516594212649,-0.347546132082688,-0.179638677370652,-0.0971290564550123,-0.487270976010277,-0.312582217247834,1.02208872810181,0.51596519417628,-0.690182764388029,-0.029706113684721,-0.185233555025429,0.279796166991715,0.741924027564317,-0.664887932250837,-0.167378159431627,0.659387208928372,0.0387618567889958,-1.12871296433453,-0.380198084343087,0.488133384931369,-0.455725909644318,-0.513501671137517,-0.310762310654239,0.35851384783123,-0.561686185221004,-0.309000269299973,-0.163202205834143,-0.861746270281796,-1.3531415506318,-1.18025994233216
NP_003741,EIF3A,0.212258007814779,0.513140656261265,-0.729114893900172,-0.701221685647634,1.07699760622125,0.625654246850104,-0.63516824999562,-0.0153018494874085,0.34469142291286,0.206463065912776,0.420873694945064,-1.19809941410264,-1.42465135954038,0.160829817778378,0.716465191170895,-1.12856023983275,0.269901864476866,0.0749552256696533,0.305843506697259,0.692775885410253,0.00341513128333601,-0.704645858592391,0.459594860877842,-0.27954211250573,-0.26150693585973,0.684632413964038,0.612262316742861,-0.161959764986435,-2.86546061278099,0.517257958249479,0.783854026009689,-0.192151044176101,0.800130060924064,1.1951684941115,-0.0878103169545836,-1.13538143382009,-1.66986954812339,-0.220414850464776,-0.73740758729768,0.26206783309192,0.0754238013229908,0.208594303704116,-3.35630861404953,0.104226812943324,0.548887256198121,-1.98107124264214,0.310192058932791,-0.438208971022353,0.0860337634735081,-0.306241580089612,-2.4043012619707,0.239248050396876,1.0995195744793,0.449346507802874,-0.330639595689677,-0.0241021659114871,0.0146740538974227,0.846632185954058,-0.540809757826833,0.311746706702799,0.413073698380905,0.0585207730453689,1.05533582648999,-0.185233555025429,0.700732834810579,0.568772703003711,-1.58752708287434,0.303498869226944,0.0306894973395254,-0.124015442053232,-0.804934397397815,-0.555903890240007,-0.11233163596117,-1.03527724345766,0.296968031399033,0.194733917629534,0.0966089302121369,0.543497028716183,-1.33539825276774,0.0870514761230006,-0.591314644475542,-1.23737681098583,-0.918370097135062
NP_006436,PRPF8,0.227497200474615,-0.264052482028217,-1.25569493033725,0.673730259158739,1.02451970435839,0.493997236887586,-0.127111178873802,0.121776388647457,-0.251854436116715,0.151490217531173,0.608900974167922,-0.209537153595982,-0.315416412359049,0.211225133609025,0.191152233762107,-0.201437065030975,0.285210241729928,0.171112162788892,0.958033732624324,0.651402963279221,-0.845465276117753,-1.0067197623708,0.202468628989686,-1.06507194611017,0.15512285041492,-0.341539010156654,0.659018036649699,-0.391247402524373,-1.26885421276142,0.715188497078437,-0.149992335661617,0.582959179718933,-0.036813687976123,0.675913077557994,-0.235064104361791,-0.0331137373884774,-0.474012968824346,0.697350641987923,0.415694604013695,-0.410625170898135,0.665652500556822,0.659622750314221,-0.343382167496133,-0.433705045879992,-0.605422408913079,-0.936928522615194,0.492710931874376,0.541912098586252,-0.655946491909034,-0.482378474379285,-0.953011230664962,0.556710447813138,0.794519627614609,0.34896365758482,-0.0488639891394945,0.114528202997768,0.269724899388915,-0.0139504991842229,-0.0532327393171538,0.847304255959466,0.319129289176432,0.284157455559544,0.0184356788827577,0.183998433576597,0.155345326071355,0.0281165263144729,-0.493731684019229,0.0110994240115412,-0.156507012290861,0.182611562742593,-0.469424722963393,-1.34462773004396,1.05564605711639,-1.40641849171251,-1.55231799621413,-1.4536233485132,-1.19633939727453,-1.13032817081524,-2.00925084191397,-0.997381145691287,-1.20519443505574,-0.785894326366513,-1.0688590380319
