GID,geneName,AO-A12D.01TCGA,C8-A131.01TCGA,AO-A12B.01TCGA,BH-A18Q.02TCGA,C8-A130.02TCGA,C8-A138.03TCGA,E2-A154.03TCGA,C8-A12L.04TCGA,A2-A0EX.04TCGA,AO-A12D.05TCGA,AN-A04A.05TCGA,BH-A0AV.05TCGA,C8-A12T.06TCGA,A8-A06Z.07TCGA,A2-A0CM.07TCGA,BH-A18U.08TCGA,A2-A0EQ.08TCGA,AR-A1AP.11TCGA,AN-A0FK.11TCGA,A8-A076.15TCGA,AO-A126.15TCGA,BH-A0C1.16TCGA,A2-A0EY.16TCGA,AR-A1AW.17TCGA,AR-A1AV.17TCGA,C8-A135.17TCGA,AN-A0FL.19TCGA,BH-A0DG.19TCGA,AR-A0TV.20TCGA,C8-A12Z.20TCGA,AO-A0JJ.20TCGA,AO-A0JE.21TCGA,AN-A0AJ.21TCGA,A7-A0CJ.22TCGA,AO-A12F.22TCGA,A2-A0T3.24TCGA,A2-A0YD.24TCGA,AR-A0TR.25TCGA,AO-A03O.25TCGA,AO-A12E.26TCGA,A8-A06N.26TCGA,A2-A0YG.27TCGA,BH-A18N.27TCGA,AN-A0AL.28TCGA,A2-A0T6.29TCGA,E2-A158.29TCGA,E2-A15A.29TCGA,AO-A0JM.30TCGA,C8-A12V.30TCGA,A2-A0D2.31TCGA,C8-A12U.31TCGA,AR-A1AS.31TCGA,A8-A09G.32TCGA,C8-A131.32TCGA,C8-A134.32TCGA,A2-A0YF.33TCGA,BH-A0DD.33TCGA,BH-A0E9.33TCGA,AR-A0TT.34TCGA,AO-A12B.34TCGA,263d3f-I.CPTAC,blcdb9-I.CPTAC,c4155b-C.CPTAC
NP_055726,AAK1,0.3488371859651025,0.7316145469166868,0.9224117159658476,0.3194093305510445,0.1042484963071561,-0.0792562842711825,-0.690369784294249,0.0117058820687452,-0.2693418781738343,0.0919391064660687,0.4149989586625991,0.2493947624347077,-0.6467131520178383,-0.0187129239679101,-0.3730127158725027,0.3992132973776393,0.105454935900831,0.4522320058553412,0.3414138094796004,-0.0438320667786338,0.0208782298109108,0.4386084434429458,0.0640441666453628,1.2262726351278672,-0.2250360334128392,0.3700044424774075,0.467854538697066,0.5583364375712682,0.5107539376513871,-0.9804580421577684,0.93981616592364,0.1762816474334883,0.2267008040614835,0.4049237796824083,-0.1432104214536801,-0.0414074368608354,-1.7700625337593134,-0.2435530760390694,0.5654882463333422,0.3433875818198029,-0.1966770375107113,0.0577512718226399,0.3156029795689475,0.213736455776762,0.0949967147077208,0.4289429512131085,0.1421463495239911,0.4106462476876815,0.5270606744995173,0.2487436570559667,-0.1032042036306244,0.191228117288242,0.0361155540917106,0.2921696477967087,0.7101344378267624,-0.2302248938424664,-0.1615441892879505,0.7089132882378937,-0.0017589948907786,0.5708319624672032,-0.7792128033729228,-0.6926282013407311,-0.5548100509045018
NP_001012768,ABI1,1.03762548303899,1.20767246741857,1.80436685898218,0.360444394929827,-0.141749300676247,0.201925716910438,-0.248022064232401,0.863849248255505,0.626781823211951,0.995837780556281,0.0228784022086376,0.564019166163977,-0.568490413988049,-1.61741925122078,0.837438309578995,0.714062188253114,0.538876993316376,0.798450908847139,0.68358024958043,0.0561885973432306,-0.0822047691663567,0.683610963389435,-0.0282850070714384,1.18007826721461,-1.81071739235974,-0.218900659045453,0.718260265404848,-0.0421996759137976,0.921980837517664,-2.07679451634656,0.751110128675692,-0.236202637364775,0.0079192979737398,0.510870617927538,0.252005966957495,-0.382282090027224,-3.71537241462028,0.397629573183152,1.05778914884645,0.393467063243315,-0.516149954596953,0.195573203945143,-0.294211313215113,1.67887484601279,0.04568982691053,0.720982192096484,0.066363441257393,0.582978414784051,1.13556577438497,0.852486596362127,0.53057607463793,-0.0829740895124249,-0.111578533022034,1.15543164456303,-0.268380337630635,0.626202924615933,0.0067883412027763,0.282788822097027,1.1724109296966,1.53232615875848,-0.317314411860022,0.633994354232057,-0.0554542078057175
NP_001158287,ACIN1,-0.2891928703827142,-0.7267779693762378,0.3858743923813603,-1.5130567427113044,-0.2136027936267692,0.1335002299239795,-1.1807917642315269,-0.5298600234276512,-0.1982637934253635,-0.1938070592073971,-0.1719388546971102,-1.6346026535826306,-0.9061006302317895,-1.036998086144221,0.2633162585287478,-1.0156349624958927,-0.2577317894722327,-0.1866950076880481,0.1642286212473867,0.1367807871392644,1.5029959999898728,-1.3080177009330896,-0.3721170319781326,0.1152808501095594,-1.3237375278119097,-2.315370284273382,-1.2046543404761525,-1.1803726138734831,0.2212344461924139,-2.8299660300177187,-0.1819048115125812,-0.3352894593822027,-0.6249556659994667,-0.544953619919679,-1.2278484147629871,-0.8470636339918233,-3.3187889072477925,1.0019426058186778,-0.0283585167910865,0.4203160337752844,-0.1086667854643823,-0.918435911080929,-1.1183075727691285,-0.3513731628084697,-0.9201438072409212,-0.5857539016651132,-0.4369724538524817,-0.9919046919789954,-0.4319556692708389,-0.9651592498034692,0.794300577876415,-0.19619326100128,-1.7966044996156996,-0.6518074041776325,-0.1985271558162226,0.2706460106284609,-1.3786142488891155,-0.4596890900329241,0.1658544624227838,0.4138766388975646,-0.6323999665424963,-0.6067358939191365,-0.5703253566255071
NP_001087,ACLY,0.246291125593563,0.181735239347569,-0.7380485632318959,-1.688708010069775,0.569287873042835,0.4018471397578301,-0.7019850417138146,0.0416869870814819,-0.8004550450285239,-0.1622735045819675,-0.7274851126561945,-1.3858049588973098,-1.846641164323125,1.50282658844534,-0.4876648607563495,0.2580360642445982,0.755234784813541,-1.1665422494549464,-0.121195217536725,-0.486549430814437,0.90667283730161,0.0967094350749959,1.1675141436615624,0.8736096621781425,-0.2997687126261404,0.860650239768279,-0.0409462582716749,-1.2511220481582437,0.4018567668929605,-0.8541643796899395,-0.9398551147358896,0.5505467294536026,-0.927979366957164,-0.5903721051069787,-0.45447225500718,-1.320210200120015,-4.629217600933835,0.9779870405758332,1.17030501288603,1.713625878456745,0.9188994671307988,-0.4447116466329479,0.803304949508747,-2.8005359218133297,0.1035205118003204,-1.2600483272716303,-0.8794271967803461,-0.5025651247995035,-1.5018390491163869,-0.881014837154662,1.31237866291851,0.795164850327958,2.35716076598398,-0.1937004634373659,-0.5485913869661625,-0.3835972056163675,-1.324676712710751,-0.8727768011452235,-0.9449130885517332,-1.173691169268494,-0.3183363109562879,-0.0051255710703625,0.4850736899061785
NP_004292,ACTL6A,-0.14072759020625,-0.309807167222074,0.945205785268456,2.11425992813284,1.2053474889005,-0.276457687760107,-1.02947077173772,2.66611546814488,-0.783014268634547,-0.79261266493666,0.550256532939111,-0.540233615727049,-0.463900460892038,-0.156724790936755,2.03793622729433,1.495821257982,0.573494239955923,-0.964785017893126,0.62609628764349,-0.392105458397209,-1.18255585127253,1.88552906329086,-0.37188978014409,-0.393288114547414,-1.1679039711566,1.1111789293664,1.19171095322734,0.944171077803831,0.110246222378782,-1.36672855236522,1.17484612496589,-0.103426295861422,0.567465592322274,0.605440614481914,0.734391096859489,0.552509136754221,-3.32122193490038,0.106094864095707,1.49963976821355,0.567732079526286,0.07752527787183,1.51291602151966,0.360741194377964,0.332818821311186,-0.0626279638354272,1.53757599303789,0.915597347490542,0.916991811578991,-0.565018088187647,2.29749290079729,0.664446380850359,-0.0014053055504734,-0.230023872933221,0.155255382347801,0.416580005189543,0.332140249328505,0.56200549682904,0.557100661633038,-0.159038916173515,0.902757182076146,-0.732205444944619,-2.06451199704483,-0.236015989482497
NP_054908,ADD1,-0.7478496873938898,0.3642361123508619,0.0194158935932615,0.4551140223276376,-0.7425694643390482,-0.3002578571467022,0.1183102489391684,-1.2054033480256412,2.443529364251254,-0.5193661158034395,0.3424907861345541,0.2204738562423235,-1.7964995103388617,0.3749101433210734,0.4328061989204769,0.8801307815966505,-0.1955031675368583,0.8082330776501365,-0.8646544585878045,0.9255768447679464,0.63554057720094,0.1044410719749464,0.0137111318596627,0.7162730240019393,-0.126141660920049,-1.19140748139453,0.414271215359596,0.6677674626952139,0.0491955937611935,-3.010695843808115,0.5939498295821444,0.471673619127728,-0.1904513608994124,-1.049534325219674,0.1958476981032323,-0.4278714608188018,-2.0558529133403463,-0.6093177522509722,0.4950455719127333,0.6447329006745741,1.8400989072419855,-0.0479946142139545,-0.5988793167472292,1.2514542125767374,0.5520296012789184,0.5319937406713182,0.1408168248175605,0.0470658486764554,-0.2558210222653526,-0.5672131178027194,-0.9896551227104092,-1.17752520930186,-0.6273233845210303,0.1719659439769501,0.1545706992296574,1.4024174203274635,-0.5936910825451933,1.6003496261676289,0.511344855209338,0.0820589689750073,0.4822194410596534,-1.3766660056424287,-1.5573578482146169
NP_001610,ADRBK1,0.559797906548719,1.00601404421051,-0.229565478789081,-1.53699386359893,-0.544128861199172,2.19161987762972,-1.24854743251234,0.316462269105432,-0.0941036010724435,1.94582760516667,-0.915075991372405,-1.20074037230261,0.98190183190576,-2.82213062292037,-0.856121252912284,-0.200198418717954,0.44491589529475,0.116144634838077,-0.624179884484943,0.116632739690256,1.74212458482667,-0.729169961056101,1.30250173308296,-0.436724609749433,-2.88057469478175,-0.291781732383089,0.062477435670132,-0.88295023479289,0.222797660612324,-3.55335552753955,-0.868237763250224,1.27388053018082,-0.516367914813106,-0.803154597354326,1.68296185603244,-4.31175125137473,-2.62050997095389,-1.08987543085837,-1.25166055684183,1.0439213682065,-1.76166454703991,-0.615598481753452,-1.69827882949292,1.56191895129148,-1.65985640364869,-0.622026291456361,2.64431184702816,-1.01253200740606,0.588702307044793,-1.25049105510131,0.337802833692033,-0.337876539393523,-1.72243515581417,0.924432704395385,-0.0264887480332994,0.459752353698521,-2.09941586872729,-2.03698216736499,0.669745702434401,-0.130526429877816,2.1454624101446,0.87434714665348,1.98396796728713
NP_008933,ADRM1,0.763036785236889,0.537158210251773,1.38355327185709,-1.50867388959104,0.130669159553559,0.0638847344681911,-1.88319219207591,-0.817256217355589,0.722706093378827,0.123520079970637,-2.03708181312784,-2.35611596817007,-1.36521976257237,-2.14674021405637,-0.467567239366026,-1.69746578955463,-1.82498642006979,0.343580059507764,0.0656276587583307,-0.452549600744235,2.30308788158668,-1.3037711579388,-0.235538679718435,-0.132669143335299,-1.56685286019002,-1.28706389015018,-0.303719051027525,0.108915620616758,0.120478171309104,-4.90295110146436,0.29952294014107,-0.327362513620809,-1.64159251769482,-0.723516705519061,0.158408852200392,-0.15642649161023,-3.59274782092965,1.00103862222461,0.617581096837588,-0.362356786449103,0.548855276622384,-1.38134455305293,-1.09773132253058,-0.130751815947819,0.0089719317424089,-0.130953937359476,-0.405950210702413,-0.696412185439424,0.761760366329659,-0.832932315641058,1.93353688374418,0.55428203519032,-2.79690359643708,0.573019423076521,-0.522246758396156,1.00903923772598,-1.91987553851119,-0.0520012182815691,1.05716573125112,-0.157346632920337,-0.311183017282418,0.970488263622049,0.946895169964094
NP_001128119,AFAP1,0.194400348056158,2.600375952699225,-0.835361705254573,0.5991413187106306,1.2953205583342005,-0.604900025295111,-0.497588775733378,1.85368933901107,1.7938604435756,0.6074771604325351,0.02287840220864,0.921878863999032,-0.1178307631478845,-2.07949041959775,0.8883522837678155,0.737249957270496,0.2668843411485115,1.187292118766284,-0.6018250103983555,1.68440268181623,-1.337180349738433,0.1942334914266464,1.0870669944104243,-0.4632691345951125,-1.163408772406929,0.528130342665314,-0.8147087092437135,-0.169960790253268,-1.43477806609985,-2.779806844924115,-0.027728568730937,0.2661675502635835,-1.90603562940748,-0.127476858814504,0.1143102115936796,0.2179082502105285,-2.60007253867212,-1.14886036037141,-0.565067401096667,-1.6348966727945156,-1.120856314696069,-0.7637725096743945,-0.6645838175089616,0.4136247122095445,0.2770125664696919,1.0381330874507215,0.3688303119705695,1.0526847540269344,0.303733369422381,0.739872269659212,0.037933347776193,0.2573206810788408,-0.4626843620444801,2.547568874403145,2.738499768700605,-0.1588889348778605,-0.4443255977435631,0.9998874892305344,1.46420196405856,-1.5647014978357752,-0.8527895383041815,-1.34126859439491,-2.056680621390015
NP_114152,AGAP3,-0.227212219435258,0.9656823595688976,-0.3514260800607215,-3.1016724275349548,-0.154245560319816,0.6350887997464545,-2.338284430695335,-1.33435300793609,-0.2379900063227565,-0.0875887699427835,0.771472191802564,-1.91339239913413,-2.134263535337155,0.930841777512341,-0.2598918183326802,-1.2723566909026256,-1.1746767153411686,0.5331095800658362,-0.8381479650279955,0.7840368114386636,-0.79060072725432,-1.1869180093372724,-0.2396292127312045,-0.2436735199626815,-0.8206498677444203,-3.607870569245515,1.1097380995105,0.654304463549764,-1.05704861808879,-5.24270120674682,-0.5061722640726866,-0.899093476661367,-2.048604959200395,0.018111162196839,2.01685156348326,-0.2557611298028895,-5.09197946045683,0.4850899859093855,0.0459676561693649,0.216162540862385,0.4084591067817935,-0.2305623216085187,-0.2115575622568813,0.7836306336915035,-1.2991030836219,1.156250869591448,0.4037303355143975,-0.1894275653042474,0.1514422772516982,-0.157246355423565,1.161105216898468,0.1196733581430485,-2.443259652987965,0.8027896454773165,0.7674425584173621,-0.32811368197723,-2.09488964191512,-1.0833705362220811,0.1021017994529434,-0.0627701274546055,0.2314454028356137,-0.6901310294714175,0.586929053928979
